time,Fx,Fy,Fz
2.90018,-0.331334,0.0784738,-0.331334
2.90019,-0.305176,0.0784738,-0.279018
2.9002,-0.0435965,0.0610352,-0.279018
2.90021,-0.104632,-0.0174386,-0.261579
2.90022,-0.00871931,-0.183105,-0.235421
2.90023,-0.0435965,-0.25286,-0.313895
2.90024,-0.0174386,0.0174386,-0.514439
2.90025,0.0174386,-0.0523158,-0.348772
2.90026,-0.0784738,0.261579,-0.244141
2.90027,0.0784738,0.244141,-0.296456
2.90028,0.261579,0.12207,-0.226702
2.90029,0.200544,0.0174386,-0.331334
2.9003,0.0348772,0.139509,-0.287737
2.90031,-0.00871931,0.688825,-0.244141
2.90032,-0.0261579,0.566755,-0.313895
2.90033,-0.0348772,0.244141,-0.261579
2.90034,-0.0523158,0.0784738,-0.200544
2.90035,-0.0174386,0.287737,-0.366211
2.90036,0,0.226702,-0.514439
2.90037,-0.0435965,-0.13079,-0.488281
2.90038,-0.0261579,0.104632,-0.357492
2.90039,-0.00871931,-0.0523158,-0.287737
2.9004,-0.0697545,-0.0348772,-0.25286
2.90041,-0.148228,0.366211,-0.165667
2.90042,-0.0523158,0.357492,-0.244141
2.90043,-0.0697545,0.270299,-0.244141
2.90044,-0.0959124,0.156948,-0.244141
2.90045,0,0.148228,-0.183105
2.90046,-0.0784738,0.12207,-0.209263
2.90047,0,-0.00871931,-0.261579
2.90048,-0.00871931,0.270299,-0.191825
2.90049,-0.00871931,0.313895,-0.217983
2.9005,0.0435965,-0.313895,-0.165667
2.90051,0.0261579,0.0174386,-0.183105
2.90052,0.0959124,0.453404,-0.0697545
2.90053,0.0523158,0.13079,-0.156948
2.90054,0.0523158,0.0784738,-0.331334
2.90055,0.0174386,0.00871931,-0.183105
2.90056,0.244141,0.0348772,-0.0784738
2.90057,0.401088,0.0435965,-0.12207
2.90058,0.331334,-0.313895,-0.165667
2.90059,0.401088,-0.0174386,-0.0348772
2.9006,0.37493,0.313895,-0.104632
2.90061,0.38365,0.322614,-0.226702
2.90062,0.418527,0.680106,-0.113351
2.90063,0.279018,0.331334,-0.0174386
2.90064,0.322614,-0.0871931,-0.409808
2.90065,0.174386,0.348772,-0.444685
2.90066,0.0697545,0.444685,-0.226702
2.90067,0.305176,0.183105,-0.357492
2.90068,0.305176,0.427246,-0.313895
2.90069,0.357492,0.113351,-0.261579
2.9007,0.427246,-0.0261579,-0.244141
2.90071,0.165667,0.488281,-0.37493
2.90072,0.0523158,0.113351,-0.217983
2.90073,0.12207,0.191825,-0.113351
2.90074,0.113351,0.313895,-0.279018
2.90075,0.0435965,-0.270299,-0.401088
2.90076,-0.156948,-0.0435965,-0.470843
2.90077,-0.104632,0.601632,-0.331334
2.90078,0.12207,0.226702,-0.183105
2.90079,0.183105,0.0523158,-0.148228
2.9008,0.183105,0.331334,-0.313895
2.90081,0.217983,-0.113351,-0.348772
2.90082,0.12207,-0.200544,-0.279018
2.90083,0.0784738,-0.156948,-0.235421
2.90084,0.165667,0.0959124,-0.261579
2.90085,0.104632,0.592913,-0.261579
2.90086,0.0174386,0.113351,-0.165667
2.90087,0.0871931,-0.0871931,-0.322614
2.90088,-0.0435965,0.313895,-0.296456
2.90089,-0.104632,0.00871931,-0.279018
2.9009,0.0348772,-0.0610352,-0.270299
2.90091,-0.0348772,-0.0784738,-0.209263
2.90092,0.0261579,0.0435965,-0.392369
2.90093,0.0784738,0.38365,-0.209263
2.90094,0.0261579,0.322614,-0.270299
2.90095,0.113351,0.287737,-0.575474
2.90096,0.235421,0.0697545,-0.409808
2.90097,0.156948,-0.148228,-0.357492
2.90098,0.13079,0.0261579,-0.305176
2.90099,0.148228,0.25286,-0.104632
2.901,0.12207,0.0435965,-0.261579
2.90101,0.156948,0.435965,-0.165667
2.90102,0.0523158,0.287737,0
2.90103,0.12207,-0.348772,-0.104632
2.90104,0.200544,0.113351,0.0435965
2.90105,0.165667,0.444685,-0.156948
2.90106,0.156948,0.287737,-0.270299
2.90107,0.104632,-0.0523158,-0.104632
2.90108,0.0959124,0.00871931,-0.209263
2.90109,-0.0348772,-0.287737,-0.217983
2.9011,-0.0697545,-0.584194,-0.37493
2.90111,0,0.226702,-0.305176
2.90112,0.148228,0.104632,-0.296456
2.90113,0.139509,-0.139509,-0.331334
2.90114,0.0959124,0.340053,-0.244141
2.90115,0.113351,0.104632,-0.235421
2.90116,0.113351,0,-0.217983
2.90117,0.139509,0.0523158,-0.139509
2.90118,0.0348772,-0.287737,-0.209263
2.90119,-0.0435965,-0.25286,-0.313895
2.9012,0.0697545,-0.0174386,-0.183105
2.90121,0.296456,-0.313895,-0.165667
2.90122,0.165667,-0.38365,-0.156948
2.90123,0.104632,-0.270299,-0.287737
2.90124,0.0523158,-0.38365,-0.209263
2.90125,0.0697545,-0.226702,-0.261579
2.90126,0.139509,0.165667,-0.348772
2.90127,0.00871931,0.313895,0
2.90128,0.165667,0.13079,-0.12207
2.90129,0.279018,-0.12207,-0.296456
2.9013,0.313895,-0.217983,-0.12207
2.90131,0.183105,-0.209263,-0.148228
2.90132,0.0348772,-0.261579,-0.156948
2.90133,0.156948,-0.435965,-0.13079
2.90134,0.104632,-0.261579,-0.0959124
2.90135,-0.0174386,0.279018,-0.0174386
2.90136,-0.0261579,0.13079,-0.348772
2.90137,0.0871931,-0.0697545,-0.340053
2.90138,0.13079,-0.113351,-0.174386
2.90139,0.0871931,-0.0261579,-0.357492
2.9014,-0.0435965,0.296456,-0.348772
2.90141,0.0174386,0.174386,-0.331334
2.90142,0.0610352,0.287737,-0.183105
2.90143,0,0.497001,0.0261579
2.90144,0.13079,0.261579,0.156948
2.90145,0.0435965,-0.0435965,0.00871931
2.90146,0.13079,0.0959124,-0.200544
2.90147,0.0871931,0.113351,-0.104632
2.90148,0.0348772,-0.12207,-0.0784738
2.90149,0.156948,0.0261579,-0.0174386
2.9015,-0.0435965,-0.217983,0.0348772
2.90151,0.0261579,-0.217983,0
2.90152,0.165667,0.0959124,0.0435965
2.90153,0.0610352,0.0697545,0
2.90154,0.0784738,0.0348772,-0.113351
2.90155,0.148228,0,-0.183105
2.90156,0.0610352,-0.00871931,-0.174386
2.90157,0.0697545,0.0697545,-0.12207
2.90158,0,0.261579,0.00871931
2.90159,-0.113351,0.174386,-0.0348772
2.9016,0.0261579,-0.0435965,-0.0784738
2.90161,-0.0610352,-0.139509,0.0871931
2.90162,0.0174386,0.0784738,0.0261579
2.90163,0.191825,0.38365,-0.174386
2.90164,0.0523158,-0.0261579,-0.313895
2.90165,0.12207,-0.38365,0
2.90166,0.0435965,-0.270299,0.0610352
2.90167,0.226702,0.00871931,-0.287737
2.90168,0.427246,-0.113351,-0.340053
2.90169,0.279018,-0.174386,-0.174386
2.9017,0.25286,0.0959124,-0.113351
2.90171,0.200544,-0.104632,-0.148228
2.90172,0.235421,-0.139509,-0.139509
2.90173,-0.12207,-0.0261579,-0.313895
2.90174,-0.13079,-0.12207,-0.235421
2.90175,0.139509,0.00871931,-0.148228
2.90176,0.0784738,0.37493,-0.37493
2.90177,0.209263,0.50572,-0.313895
2.90178,0.0871931,0.0784738,-0.148228
2.90179,0.174386,-0.191825,-0.165667
2.9018,0.200544,0.331334,-0.244141
2.90181,0.113351,0.191825,-0.0435965
2.90182,0.13079,0.0959124,0.0174386
2.90183,-0.0784738,0.767299,-0.244141
2.90184,0.183105,0.62779,-0.183105
2.90185,0.313895,0.427246,-0.0697545
2.90186,0.156948,0.540597,-0.139509
2.90187,0.13079,0.270299,-0.25286
2.90188,-0.0697545,0.113351,-0.38365
2.90189,-0.139509,0.148228,-0.427246
2.9019,-0.0435965,0.0174386,-0.270299
2.90191,0.0697545,-0.165667,-0.113351
2.90192,-0.0523158,-0.25286,-0.183105
2.90193,-0.12207,0.0348772,-0.305176
2.90194,0.0523158,0.340053,-0.322614
2.90195,-0.0697545,0.217983,-0.340053
2.90196,-0.305176,-0.174386,-0.366211
2.90197,-0.0261579,-0.0610352,-0.12207
2.90198,-0.00871931,-0.235421,-0.104632
2.90199,-0.322614,-0.0435965,-0.12207
2.902,-0.279018,0.313895,-0.148228
2.90201,0.00871931,0.348772,-0.313895
2.90202,-0.113351,0.767299,-0.0871931
2.90203,-0.322614,0.566755,-0.0174386
2.90204,0.104632,0.392369,-0.139509
2.90205,0.0784738,0.25286,-0.261579
2.90206,-0.0523158,0.409808,-0.348772
2.90207,-0.0523158,0.322614,-0.139509
2.90208,-0.25286,0.12207,-0.0435965
2.90209,0.0348772,0.37493,-0.0784738
2.9021,0.165667,0.0523158,-0.0871931
2.90211,-0.0435965,0.13079,-0.244141
2.90212,-0.00871931,0.313895,-0.305176
2.90213,-0.165667,0.174386,-0.453404
2.90214,-0.165667,0.12207,-0.531878
2.90215,-0.0610352,0.226702,-0.139509
2.90216,-0.0784738,0.217983,-0.313895
2.90217,-0.00871931,0.156948,-0.540597
2.90218,0.0348772,0.427246,-0.427246
2.90219,0.104632,0.348772,-0.366211
2.9022,0.0261579,0.183105,-0.401088
2.90221,-0.0261579,0.0435965,-0.50572
2.90222,0.0784738,0.113351,-0.340053
2.90223,0.00871931,0.00871931,-0.270299
2.90224,-0.200544,0.183105,-0.209263
2.90225,-0.235421,0.340053,-0.261579
2.90226,-0.0523158,0.183105,-0.235421
2.90227,-0.00871931,0.261579,-0.0784738
2.90228,0.0697545,0.165667,-0.104632
2.90229,0.0784738,0.148228,-0.244141
2.9023,0.0261579,0.12207,-0.392369
2.90231,0.104632,0.0610352,-0.244141
2.90232,-0.183105,-0.444685,-0.305176
2.90233,-0.165667,-0.235421,-0.331334
2.90234,-0.0871931,0.174386,-0.261579
2.90235,-0.156948,-0.174386,-0.38365
2.90236,-0.0435965,-0.0435965,-0.217983
2.90237,-0.165667,0.165667,-0.322614
2.90238,0,0.217983,-0.479562
2.90239,-0.113351,-0.13079,-0.392369
2.9024,-0.235421,-0.139509,-0.479562
2.90241,-0.0784738,0.00871931,-0.313895
2.90242,-0.139509,0.0784738,-0.261579
2.90243,-0.113351,0.479562,-0.340053
2.90244,-0.305176,0.0871931,-0.191825
2.90245,-0.0610352,0.183105,-0.13079
2.90246,0.156948,0.392369,-0.366211
2.90247,-0.235421,0.305176,-0.409808
2.90248,-0.322614,0.497001,-0.12207
2.90249,-0.12207,-0.25286,-0.322614
2.9025,-0.104632,0.0784738,-0.470843
2.90251,-0.139509,0.697545,-0.235421
2.90252,-0.200544,0.444685,-0.191825
2.90253,-0.139509,0.38365,-0.279018
2.90254,0.0697545,-0.0348772,-0.401088
2.90255,0.183105,0.470843,-0.313895
2.90256,0.156948,0.714983,-0.191825
2.90257,-0.183105,0.313895,-0.217983
2.90258,0,0.25286,-0.270299
2.90259,0.0523158,-0.13079,-0.427246
2.9026,-0.174386,0.322614,-0.305176
2.90261,0.0435965,0.444685,-0.209263
2.90262,-0.191825,-0.0174386,-0.270299
2.90263,-0.305176,0.305176,-0.322614
2.90264,-0.156948,0,-0.409808
2.90265,-0.183105,0.156948,-0.322614
2.90266,-0.113351,0.62779,-0.409808
2.90267,-0.200544,-0.139509,-0.340053
2.90268,-0.174386,-0.296456,-0.279018
2.90269,-0.0261579,-0.25286,-0.409808
2.9027,-0.0261579,-0.531878,-0.470843
2.90271,0.165667,-0.0871931,-0.540597
2.90272,0.183105,0.183105,-0.305176
2.90273,0.217983,-0.113351,-0.427246
2.90274,0.0435965,0.244141,-0.479562
2.90275,0.0261579,0.244141,-0.296456
2.90276,0.340053,-0.270299,-0.279018
2.90277,0.235421,-0.0871931,-0.287737
2.90278,0.305176,0.217983,-0.540597
2.90279,0.261579,0.444685,-0.470843
2.9028,0.200544,0.313895,-0.331334
2.90281,0.165667,-0.0435965,-0.418527
2.90282,0.148228,-0.104632,-0.435965
2.90283,-0.0261579,0.148228,-0.636509
2.90284,-0.200544,0.226702,-0.50572
2.90285,0.113351,0.279018,-0.392369
2.90286,-0.0174386,-0.0610352,-0.645229
2.90287,-0.139509,-0.0348772,-0.584194
2.90288,-0.217983,0.653948,-0.566755
2.90289,-0.287737,0.226702,-0.531878
2.9029,-0.0959124,0.00871931,-0.523158
2.90291,0.0174386,0.217983,-0.566755
2.90292,0.0784738,0.209263,-0.322614
2.90293,-0.0348772,0.38365,-0.296456
2.90294,-0.0435965,0.366211,-0.488281
2.90295,-0.139509,0.497001,-0.435965
2.90296,-0.261579,0.531878,-0.357492
2.90297,-0.0959124,0.470843,-0.401088
2.90298,-0.13079,0.235421,-0.592913
2.90299,-0.165667,0.37493,-0.619071
2.903,-0.200544,0.305176,-0.540597
2.90301,-0.235421,0.13079,-0.392369
2.90302,-0.0784738,0.619071,-0.313895
2.90303,-0.183105,0.270299,-0.531878
2.90304,-0.0523158,0.331334,-0.575474
2.90305,-0.148228,0.0697545,-0.462123
2.90306,-0.13079,-0.25286,-0.357492
2.90307,0,0.183105,-0.50572
2.90308,-0.113351,0.12207,-0.488281
2.90309,-0.0784738,0.0959124,-0.462123
2.9031,-0.12207,0.139509,-0.462123
2.90311,-0.0959124,0.357492,-0.183105
2.90312,-0.226702,0.0610352,-0.366211
2.90313,-0.0174386,0.226702,-0.296456
2.90314,0.104632,0.348772,-0.348772
2.90315,-0.0348772,0.165667,-0.488281
2.90316,-0.0784738,0.25286,-0.340053
2.90317,-0.340053,0.165667,-0.392369
2.90318,-0.183105,0.366211,-0.488281
2.90319,-0.0959124,0.104632,-0.575474
2.9032,-0.287737,0.601632,-0.392369
2.90321,-0.165667,1.02016,-0.340053
2.90322,-0.209263,0.435965,-0.235421
2.90323,-0.13079,0.392369,-0.235421
2.90324,-0.13079,0.357492,-0.409808
2.90325,0.0261579,0.584194,-0.462123
2.90326,0.0435965,1.01144,-0.444685
2.90327,-0.191825,0.636509,-0.313895
2.90328,0.0348772,0.50572,-0.331334
2.90329,-0.00871931,0.549316,-0.226702
2.9033,-0.13079,0.0959124,-0.287737
2.90331,-0.113351,0.0348772,-0.50572
2.90332,-0.165667,0.0261579,-0.514439
2.90333,-0.0174386,-0.113351,-0.636509
2.90334,-0.104632,0.0348772,-0.540597
2.90335,-0.165667,0.366211,-0.418527
2.90336,-0.209263,0.409808,-0.392369
2.90337,-0.418527,0.38365,-0.366211
2.90338,-0.104632,0.209263,-0.453404
2.90339,-0.191825,-0.0610352,-0.322614
2.9034,-0.287737,0.0784738,-0.453404
2.90341,-0.12207,-0.0348772,-0.645229
2.90342,-0.13079,-0.217983,-0.453404
2.90343,-0.0871931,0.0871931,-0.444685
2.90344,-0.348772,0.104632,-0.427246
2.90345,-0.226702,-0.366211,-0.340053
2.90346,-0.104632,-0.0523158,-0.313895
2.90347,-0.0435965,-0.0435965,-0.113351
2.90348,0.0784738,-0.139509,-0.165667
2.90349,-0.12207,0.270299,-0.270299
2.9035,-0.139509,0.0784738,-0.296456
2.90351,0.0871931,0.418527,-0.38365
2.90352,0.12207,0.453404,-0.37493
2.90353,-0.00871931,-0.139509,-0.427246
2.90354,0.0697545,-0.0348772,-0.38365
2.90355,0.0784738,0.104632,-0.37493
2.90356,0.12207,0.13079,-0.514439
2.90357,0.0871931,0.200544,-0.444685
2.90358,0.0174386,0.0959124,-0.296456
2.90359,0,0.427246,-0.331334
2.9036,0.0959124,0.357492,-0.488281
2.90361,0.156948,-0.104632,-0.322614
2.90362,-0.0174386,0.401088,-0.165667
2.90363,0.0784738,0.435965,-0.340053
2.90364,0.00871931,-0.0523158,-0.313895
2.90365,0.0523158,0.331334,-0.139509
2.90366,0.0871931,0.453404,-0.0784738
2.90367,-0.12207,0.00871931,-0.25286
2.90368,-0.0174386,0.37493,-0.340053
2.90369,0.0697545,0.662667,-0.296456
2.9037,0.0871931,0.235421,-0.235421
2.90371,0.0261579,0.104632,-0.279018
2.90372,0.139509,0.287737,-0.38365
2.90373,-0.139509,0.514439,-0.279018
2.90374,-0.165667,0.139509,-0.462123
2.90375,0.148228,-0.104632,-0.523158
2.90376,-0.0523158,0.0610352,-0.392369
2.90377,-0.0435965,0.38365,-0.566755
2.90378,-0.0348772,0.409808,-0.531878
2.90379,-0.200544,0.200544,-0.427246
2.9038,-0.191825,0.148228,-0.25286
2.90381,-0.0697545,-0.0348772,-0.348772
2.90382,-0.113351,0.13079,-0.435965
2.90383,-0.139509,0.0435965,-0.174386
2.90384,-0.305176,-0.0523158,-0.322614
2.90385,-0.235421,-0.0959124,-0.322614
2.90386,-0.13079,-0.200544,-0.279018
2.90387,-0.235421,-0.0697545,-0.566755
2.90388,-0.113351,-0.0174386,-0.453404
2.90389,0.00871931,-0.0348772,-0.531878
2.9039,-0.12207,-0.0959124,-0.392369
2.90391,-0.165667,-0.331334,-0.244141
2.90392,0.0348772,-0.470843,-0.401088
2.90393,-0.139509,-0.261579,-0.25286
2.90394,-0.12207,-0.0174386,-0.37493
2.90395,-0.12207,0.0174386,-0.453404
2.90396,-0.322614,-0.0610352,-0.322614
2.90397,-0.00871931,0.235421,-0.25286
2.90398,0.183105,0.601632,-0.296456
2.90399,0.113351,0.270299,-0.226702
2.904,0.13079,-0.0610352,-0.340053
2.90401,0.0959124,0.0261579,-0.462123
2.90402,-0.0697545,0.12207,-0.296456
2.90403,-0.104632,0.0435965,-0.235421
2.90404,0,-0.00871931,-0.270299
2.90405,-0.00871931,0.174386,-0.409808
2.90406,0.0523158,0.156948,-0.427246
2.90407,-0.0523158,-0.156948,-0.287737
2.90408,-0.104632,-0.296456,-0.331334
2.90409,0.0697545,0.139509,-0.235421
2.9041,0.139509,0.139509,-0.200544
2.90411,0.104632,0.12207,-0.479562
2.90412,0.0174386,0.540597,-0.444685
2.90413,0.183105,0.296456,-0.217983
2.90414,0.0784738,-0.244141,-0.235421
2.90415,0,-0.723703,-0.279018
2.90416,0.165667,-0.392369,-0.37493
2.90417,0.13079,0.0610352,-0.418527
2.90418,0.0697545,-0.217983,-0.401088
2.90419,0.0610352,0.0261579,-0.357492
2.9042,0.0523158,0.148228,-0.270299
2.90421,0.25286,-0.366211,-0.366211
2.90422,0.25286,-0.409808,-0.357492
2.90423,0.113351,-0.104632,-0.409808
2.90424,0.165667,-0.0174386,-0.401088
2.90425,0,-0.331334,-0.313895
2.90426,0.0523158,-0.12207,-0.435965
2.90427,0.13079,0.313895,-0.409808
2.90428,0.0697545,0.113351,-0.305176
2.90429,0.0959124,0,-0.392369
2.9043,0.0348772,-0.0261579,-0.270299
2.90431,0.12207,0.409808,-0.305176
2.90432,0.244141,0.357492,-0.37493
2.90433,0.226702,-0.191825,-0.200544
2.90434,0.305176,-0.00871931,-0.357492
2.90435,0.270299,0.0261579,-0.497001
2.90436,0.183105,0.12207,-0.38365
2.90437,0.191825,0.104632,-0.296456
2.90438,-0.0784738,-0.0174386,-0.226702
2.90439,-0.104632,-0.0435965,-0.305176
2.9044,0,0.217983,-0.38365
2.90441,0.00871931,0.322614,-0.287737
2.90442,0.0523158,-0.148228,-0.313895
2.90443,-0.25286,0.357492,-0.37493
2.90444,-0.279018,0.392369,-0.348772
2.90445,-0.200544,0.296456,-0.261579
2.90446,-0.392369,0.549316,-0.392369
2.90447,-0.200544,-0.0871931,-0.592913
2.90448,-0.0523158,-0.148228,-0.401088
2.90449,0.0697545,-0.113351,-0.25286
2.9045,0.13079,-0.279018,-0.401088
2.90451,-0.0261579,-0.0261579,-0.470843
2.90452,0.0871931,0.427246,-0.322614
2.90453,0.165667,0.392369,-0.462123
2.90454,0.13079,0.00871931,-0.549316
2.90455,0.113351,0.209263,-0.209263
2.90456,0.148228,0.444685,-0.113351
2.90457,0.148228,0.793457,-0.200544
2.90458,0.0348772,0.357492,-0.340053
2.90459,0.139509,0.270299,-0.313895
2.9046,0.174386,0.906808,-0.0697545
2.90461,0.25286,0.357492,-0.0871931
2.90462,0.549316,0.0871931,-0.13079
2.90463,0.270299,0.479562,-0.139509
2.90464,0.12207,0.38365,-0.340053
2.90465,0.401088,0.0174386,-0.270299
2.90466,0.331334,-0.0784738,-0.261579
2.90467,0.217983,0.0523158,-0.357492
2.90468,0.279018,-0.0871931,-0.313895
2.90469,0.409808,-0.0261579,-0.200544
2.9047,0.261579,0.62779,-0.165667
2.90471,0.244141,0.340053,-0.209263
2.90472,0.38365,0.00871931,-0.37493
2.90473,0.313895,0.392369,-0.444685
2.90474,0.287737,0.0610352,-0.357492
2.90475,0.200544,-0.497001,-0.514439
2.90476,0.12207,-0.226702,-0.313895
2.90477,0.235421,0.749861,-0.0959124
2.90478,0.209263,0.810896,-0.12207
2.90479,-0.0523158,0.38365,-0.270299
2.9048,0.0697545,0.444685,-0.38365
2.90481,0.156948,0.488281,-0.279018
2.90482,-0.0697545,0.592913,-0.279018
2.90483,-0.0610352,0.37493,-0.165667
2.90484,-0.12207,0.217983,-0.261579
2.90485,0,0.566755,-0.340053
2.90486,0.217983,0.575474,-0.209263
2.90487,0.0784738,0.340053,-0.226702
2.90488,0.0261579,0.488281,-0.340053
2.90489,0.0435965,0.139509,-0.575474
2.9049,0.0610352,-0.0348772,-0.409808
2.90491,0.209263,0.714983,-0.244141
2.90492,0.0174386,0.497001,-0.435965
2.90493,0.00871931,0.165667,-0.148228
2.90494,0.139509,0.244141,-0.12207
2.90495,0.0261579,0.0871931,-0.331334
2.90496,0.0174386,0.645229,-0.165667
2.90497,-0.0959124,0.470843,-0.322614
2.90498,0,0.235421,-0.37493
2.90499,0.00871931,0.558036,-0.287737
2.905,0,0.217983,-0.235421
2.90501,-0.0610352,0.261579,-0.261579
2.90502,-0.217983,0.38365,-0.174386
2.90503,0.104632,0.401088,-0.270299
2.90504,0.200544,-0.0174386,-0.462123
2.90505,0.0523158,-0.340053,-0.340053
2.90506,-0.0523158,0.287737,-0.462123
2.90507,-0.12207,0.226702,-0.279018
2.90508,0.0435965,-0.0871931,-0.261579
2.90509,0.0871931,0.12207,-0.244141
2.9051,0.113351,0.0959124,-0.165667
2.90511,0.0610352,-0.348772,-0.331334
2.90512,-0.0348772,-0.0523158,-0.322614
2.90513,0.0174386,0.25286,-0.392369
2.90514,0.0174386,-0.235421,-0.392369
2.90515,0.0174386,-0.244141,-0.444685
2.90516,0.12207,0.296456,-0.235421
2.90517,0.139509,0.584194,-0.25286
2.90518,-0.183105,0.331334,-0.401088
2.90519,-0.113351,-0.113351,-0.217983
2.9052,0.0610352,-0.340053,-0.479562
2.90521,0,0.209263,-0.348772
2.90522,0.0435965,0.305176,-0.113351
2.90523,-0.0435965,0.0523158,-0.357492
2.90524,0.148228,0.401088,-0.235421
2.90525,0.165667,0.802176,-0.261579
2.90526,0.0610352,0.819615,-0.279018
2.90527,0.261579,0.427246,-0.244141
2.90528,0.209263,0.671387,-0.38365
2.90529,0.0959124,0.479562,-0.148228
2.9053,0.156948,-0.0871931,-0.104632
2.90531,-0.00871931,0.497001,-0.444685
2.90532,-0.0610352,0.488281,-0.235421
2.90533,0.13079,0.357492,-0.217983
2.90534,-0.0435965,0.470843,-0.322614
2.90535,-0.0697545,0.0959124,-0.217983
2.90536,-0.0348772,0.401088,-0.418527
2.90537,0.0348772,0.209263,-0.331334
2.90538,0.0261579,-0.0610352,-0.401088
2.90539,-0.0610352,0.139509,-0.531878
2.9054,-0.0435965,-0.148228,-0.226702
2.90541,-0.156948,-0.209263,-0.270299
2.90542,-0.0523158,0.270299,-0.366211
2.90543,-0.0959124,0.793457,-0.279018
2.90544,-0.139509,0.619071,-0.296456
2.90545,-0.00871931,0.12207,-0.148228
2.90546,-0.0435965,-0.13079,-0.148228
2.90547,-0.174386,-0.113351,-0.366211
2.90548,-0.305176,0.148228,-0.104632
2.90549,-0.296456,0.209263,-0.0523158
2.9055,-0.37493,-0.0174386,-0.287737
2.90551,-0.183105,0.0959124,-0.0435965
2.90552,0.0435965,0.0610352,-0.200544
2.90553,-0.217983,-0.0784738,-0.37493
2.90554,-0.0261579,0.0174386,-0.296456
2.90555,-0.0697545,0.261579,-0.366211
2.90556,-0.12207,-0.0784738,-0.25286
2.90557,0.226702,-0.305176,-0.453404
2.90558,0.244141,-0.00871931,-0.523158
2.90559,0.331334,-0.392369,-0.444685
2.9056,0.366211,0.113351,-0.497001
2.90561,0.322614,0.305176,-0.479562
2.90562,0.261579,0.0435965,-0.38365
2.90563,0.261579,0.244141,-0.165667
2.90564,0.0261579,-0.0697545,-0.217983
2.90565,-0.0435965,-0.0435965,-0.305176
2.90566,0.156948,0.296456,-0.0959124
2.90567,0.235421,0.305176,-0.156948
2.90568,0.409808,0.322614,-0.270299
2.90569,0.392369,0.331334,-0.235421
2.9057,0.217983,0.148228,-0.226702
2.90571,0.366211,0.0697545,-0.191825
2.90572,0.25286,-0.13079,-0.244141
2.90573,0.287737,-0.183105,-0.340053
2.90574,0.340053,-0.444685,-0.296456
2.90575,0.0348772,-0.401088,-0.217983
2.90576,0.139509,0.0610352,-0.244141
2.90577,0.25286,0.401088,-0.139509
2.90578,0.244141,0.287737,-0.37493
2.90579,0.322614,-0.0871931,-0.444685
2.9058,0.37493,0.418527,-0.357492
2.90581,0.366211,0.340053,-0.488281
2.90582,0.25286,0.183105,-0.357492
2.90583,0.348772,0.409808,-0.191825
2.90584,0.296456,0.348772,-0.148228
2.90585,0.287737,0.409808,-0.313895
2.90586,0.340053,0.261579,-0.279018
2.90587,0.200544,0.287737,-0.296456
2.90588,0.418527,0.366211,-0.427246
2.90589,0.226702,0.305176,-0.305176
2.9059,0,0.226702,-0.453404
2.90591,0.12207,0.418527,-0.305176
2.90592,0.174386,0.575474,-0.191825
2.90593,0.183105,0.25286,-0.25286
2.90594,0.0784738,0.435965,-0.217983
2.90595,0.113351,0.645229,-0.217983
2.90596,0.174386,0.165667,-0.0610352
2.90597,0.0871931,-0.165667,-0.270299
2.90598,0.200544,-0.165667,-0.270299
2.90599,0.244141,0.104632,-0.37493
2.906,0.0435965,0.226702,-0.514439
2.90601,0.0261579,0.619071,-0.296456
2.90602,0.0610352,0.819615,-0.104632
2.90603,0.13079,0.348772,-0.279018
2.90604,0.244141,0.261579,-0.366211
2.90605,0.183105,0.531878,-0.183105
2.90606,0.0871931,0.549316,-0.427246
2.90607,0.200544,0.331334,-0.38365
2.90608,0.25286,0.38365,-0.296456
2.90609,0.00871931,0.25286,-0.183105
2.9061,0.183105,0.619071,-0.244141
2.90611,0.287737,0.50572,-0.523158
2.90612,0.209263,0.279018,-0.340053
2.90613,0.401088,-0.217983,-0.270299
2.90614,0.139509,-0.37493,-0.409808
2.90615,0.0610352,0.401088,-0.148228
2.90616,0.235421,-0.165667,-0.270299
2.90617,0.226702,0.13079,-0.479562
2.90618,0.113351,0.427246,-0.226702
2.90619,0.0435965,0.0261579,-0.305176
